star_mag,impacted_area,total_area,band,fa_x,fa_y
2.3000000000000043,364419434.31300014,4006634500.0000024,g,0,0.026179938779914945
-0.8999999999999981,3220104101.2085013,4006634500.0000024,u,0,0.026179938779914945
3.300000000000006,16603493.36800001,4006634500.0000024,z,0,0.026179938779914945
2.5000000000000053,61846410.14200003,4006634500.0000024,r,0,0.017453292519943295
1.3000000000000043,368786665.9180002,4006634500.0000024,g,0,0
1.900000000000004,32269434.263000015,4006634500.0000024,i,0,0
2.3000000000000043,366759308.8610002,4006634500.0000024,r,0,0.026179938779914945
1.900000000000004,74030585.65650004,4006634500.0000024,r,0,0
2.2000000000000046,14387824.489500007,4006634500.0000024,z,0,0
2.2000000000000046,79467588.67300004,4006634500.0000024,r,0,0.013089969389957472
1.900000000000004,379692725.0270002,4006634500.0000024,r,0,0.02181661564992912
0.400000000000003,361278232.86500025,4006634500.0000024,y,0,0
3.100000000000005,18350386.01000001,4006634500.0000024,i,0,0.026179938779914945
1.400000000000004,72648296.75400004,4006634500.0000024,y,0,0.026179938779914945
3.4000000000000057,16603493.36800001,4006634500.0000024,z,0,0.026179938779914945
2.2000000000000046,52390752.722000025,4006634500.0000024,r,0,0.008726646259971648
2.400000000000005,364419434.31300014,4006634500.0000024,g,0,0.026179938779914945
2.600000000000005,33824008.449000016,4006634500.0000024,r,0,0.017453292519943295
-1.1999999999999984,3371835349.723501,4006634500.0000024,u,0,0
2.400000000000005,345339840.8240002,4006634500.0000024,r,0,0.026179938779914945
2.0000000000000044,32269434.263000015,4006634500.0000024,i,0,0
2.0000000000000044,74030585.65650004,4006634500.0000024,r,0,0
1.400000000000004,368786665.9180002,4006634500.0000024,g,0,0
2.3000000000000043,14387824.489500007,4006634500.0000024,z,0,0
2.3000000000000043,57703550.069000036,4006634500.0000024,r,0,0.013089969389957472
2.0000000000000044,379692725.0270002,4006634500.0000024,r,0,0.02181661564992912
3.2000000000000055,18350386.01000001,4006634500.0000024,i,0,0.026179938779914945
3.5000000000000053,16603493.36800001,4006634500.0000024,z,0,0.026179938779914945
2.5000000000000053,364419434.31300014,4006634500.0000024,g,0,0.026179938779914945
2.3000000000000043,52390752.722000025,4006634500.0000024,r,0,0.008726646259971648
2.7000000000000046,33824008.449000016,4006634500.0000024,r,0,0.017453292519943295
1.5000000000000036,72648296.75400004,4006634500.0000024,y,0,0.026179938779914945
2.5000000000000053,343512815.49200016,4006634500.0000024,r,0,0.026179938779914945
0.5000000000000031,311796296.79000014,4006634500.0000024,y,0,0
2.100000000000005,32269434.263000015,4006634500.0000024,i,0,0
2.100000000000005,74030585.65650004,4006634500.0000024,r,0,0
-0.799999999999998,2628628689.780502,4006634500.0000024,u,0,0.026179938779914945
2.400000000000005,57703550.069000036,4006634500.0000024,r,0,0.013089969389957472
2.400000000000005,14387824.489500007,4006634500.0000024,z,0,0
3.300000000000006,18350386.01000001,4006634500.0000024,i,0,0.026179938779914945
3.600000000000006,16603493.36800001,4006634500.0000024,z,0,0.026179938779914945
1.5000000000000036,368786665.9180002,4006634500.0000024,g,0,0
2.100000000000005,379692725.0270002,4006634500.0000024,r,0,0.02181661564992912
2.800000000000005,33824008.449000016,4006634500.0000024,r,0,0.017453292519943295
2.600000000000005,364419434.31300014,4006634500.0000024,g,0,0.026179938779914945
2.400000000000005,52390752.722000025,4006634500.0000024,r,0,0.008726646259971648
2.600000000000005,89780665.87600005,4006634500.0000024,r,0,0.026179938779914945
1.600000000000004,72648296.75400004,4006634500.0000024,y,0,0.026179938779914945
3.4000000000000057,18350386.01000001,4006634500.0000024,i,0,0.026179938779914945
3.7000000000000064,16603493.36800001,4006634500.0000024,z,0,0.026179938779914945
2.2000000000000046,32269434.263000015,4006634500.0000024,i,0,0
2.2000000000000046,46949743.07100002,4006634500.0000024,r,0,0
2.5000000000000053,57703550.069000036,4006634500.0000024,r,0,0.013089969389957472
2.5000000000000053,14387824.489500007,4006634500.0000024,z,0,0
2.2000000000000046,375453705.7260002,4006634500.0000024,r,0,0.02181661564992912
1.600000000000004,368786665.9180002,4006634500.0000024,g,0,0
0.6000000000000032,84632140.54350004,4006634500.0000024,y,0,0
2.9000000000000057,33824008.449000016,4006634500.0000024,r,0,0.017453292519943295
-1.0999999999999983,3371835349.723501,4006634500.0000024,u,0,0
2.7000000000000046,364419434.31300014,4006634500.0000024,g,0,0.026179938779914945
2.5000000000000053,52390752.722000025,4006634500.0000024,r,0,0.008726646259971648
2.7000000000000046,89780665.87600005,4006634500.0000024,r,0,0.026179938779914945
3.800000000000006,0.0,4006634500.0000024,z,0,0.026179938779914945
3.9000000000000057,0,4006634500.0000024,z,0,0.026179938779914945
4.000000000000006,0,4006634500.0000024,z,0,0.026179938779914945
4.100000000000007,0,4006634500.0000024,z,0,0.026179938779914945
4.200000000000006,0,4006634500.0000024,z,0,0.026179938779914945
4.300000000000006,0,4006634500.0000024,z,0,0.026179938779914945
4.400000000000007,0,4006634500.0000024,z,0,0.026179938779914945
4.500000000000007,0,4006634500.0000024,z,0,0.026179938779914945
4.600000000000007,0,4006634500.0000024,z,0,0.026179938779914945
4.700000000000006,0,4006634500.0000024,z,0,0.026179938779914945
4.800000000000007,0,4006634500.0000024,z,0,0.026179938779914945
4.9000000000000075,0,4006634500.0000024,z,0,0.026179938779914945
5.000000000000007,0,4006634500.0000024,z,0,0.026179938779914945
5.100000000000007,0,4006634500.0000024,z,0,0.026179938779914945
5.200000000000006,0,4006634500.0000024,z,0,0.026179938779914945
5.300000000000008,0,4006634500.0000024,z,0,0.026179938779914945
5.4000000000000075,0,4006634500.0000024,z,0,0.026179938779914945
5.500000000000007,0,4006634500.0000024,z,0,0.026179938779914945
5.6000000000000085,0,4006634500.0000024,z,0,0.026179938779914945
5.700000000000008,0,4006634500.0000024,z,0,0.026179938779914945
5.800000000000008,0,4006634500.0000024,z,0,0.026179938779914945
5.9000000000000075,0,4006634500.0000024,z,0,0.026179938779914945
6.000000000000007,0,4006634500.0000024,z,0,0.026179938779914945
6.1000000000000085,0,4006634500.0000024,z,0,0.026179938779914945
6.200000000000008,0,4006634500.0000024,z,0,0.026179938779914945
6.300000000000008,0,4006634500.0000024,z,0,0.026179938779914945
6.400000000000009,0,4006634500.0000024,z,0,0.026179938779914945
6.500000000000009,0,4006634500.0000024,z,0,0.026179938779914945
6.6000000000000085,0,4006634500.0000024,z,0,0.026179938779914945
6.700000000000008,0,4006634500.0000024,z,0,0.026179938779914945
6.800000000000008,0,4006634500.0000024,z,0,0.026179938779914945
6.900000000000009,0,4006634500.0000024,z,0,0.026179938779914945
7.000000000000009,0,4006634500.0000024,z,0,0.026179938779914945
7.1000000000000085,0,4006634500.0000024,z,0,0.026179938779914945
7.20000000000001,0,4006634500.0000024,z,0,0.026179938779914945
7.30000000000001,0,4006634500.0000024,z,0,0.026179938779914945
7.400000000000009,0,4006634500.0000024,z,0,0.026179938779914945
7.500000000000009,0,4006634500.0000024,z,0,0.026179938779914945
7.6000000000000085,0,4006634500.0000024,z,0,0.026179938779914945
7.70000000000001,0,4006634500.0000024,z,0,0.026179938779914945
7.80000000000001,0,4006634500.0000024,z,0,0.026179938779914945
7.900000000000009,0,4006634500.0000024,z,0,0.026179938779914945
8.00000000000001,0,4006634500.0000024,z,0,0.026179938779914945
8.10000000000001,0,4006634500.0000024,z,0,0.026179938779914945
8.20000000000001,0,4006634500.0000024,z,0,0.026179938779914945
8.30000000000001,0,4006634500.0000024,z,0,0.026179938779914945
8.40000000000001,0,4006634500.0000024,z,0,0.026179938779914945
8.50000000000001,0,4006634500.0000024,z,0,0.026179938779914945
8.60000000000001,0,4006634500.0000024,z,0,0.026179938779914945
8.70000000000001,0,4006634500.0000024,z,0,0.026179938779914945
8.800000000000011,0,4006634500.0000024,z,0,0.026179938779914945
8.900000000000011,0,4006634500.0000024,z,0,0.026179938779914945
9.00000000000001,0,4006634500.0000024,z,0,0.026179938779914945
9.10000000000001,0,4006634500.0000024,z,0,0.026179938779914945
9.20000000000001,0,4006634500.0000024,z,0,0.026179938779914945
9.300000000000011,0,4006634500.0000024,z,0,0.026179938779914945
9.400000000000011,0,4006634500.0000024,z,0,0.026179938779914945
9.50000000000001,0,4006634500.0000024,z,0,0.026179938779914945
9.600000000000012,0,4006634500.0000024,z,0,0.026179938779914945
9.700000000000012,0,4006634500.0000024,z,0,0.026179938779914945
9.800000000000011,0,4006634500.0000024,z,0,0.026179938779914945
9.900000000000011,0,4006634500.0000024,z,0,0.026179938779914945
10.00000000000001,0,4006634500.0000024,z,0,0.026179938779914945
10.100000000000012,0,4006634500.0000024,z,0,0.026179938779914945
10.200000000000012,0,4006634500.0000024,z,0,0.026179938779914945
10.300000000000011,0,4006634500.0000024,z,0,0.026179938779914945
10.400000000000013,0,4006634500.0000024,z,0,0.026179938779914945
10.500000000000012,0,4006634500.0000024,z,0,0.026179938779914945
10.600000000000012,0,4006634500.0000024,z,0,0.026179938779914945
10.700000000000012,0,4006634500.0000024,z,0,0.026179938779914945
10.800000000000011,0,4006634500.0000024,z,0,0.026179938779914945
10.900000000000013,0,4006634500.0000024,z,0,0.026179938779914945
11.000000000000012,0,4006634500.0000024,z,0,0.026179938779914945
11.100000000000012,0,4006634500.0000024,z,0,0.026179938779914945
11.200000000000014,0,4006634500.0000024,z,0,0.026179938779914945
11.300000000000013,0,4006634500.0000024,z,0,0.026179938779914945
11.400000000000013,0,4006634500.0000024,z,0,0.026179938779914945
11.500000000000012,0,4006634500.0000024,z,0,0.026179938779914945
11.600000000000012,0,4006634500.0000024,z,0,0.026179938779914945
11.700000000000014,0,4006634500.0000024,z,0,0.026179938779914945
11.800000000000013,0,4006634500.0000024,z,0,0.026179938779914945
11.900000000000013,0,4006634500.0000024,z,0,0.026179938779914945
12.000000000000014,0,4006634500.0000024,z,0,0.026179938779914945
12.100000000000014,0,4006634500.0000024,z,0,0.026179938779914945
3.5000000000000053,18350386.01000001,4006634500.0000024,i,0,0.026179938779914945
1.7000000000000046,72648296.75400004,4006634500.0000024,y,0,0.026179938779914945
2.600000000000005,57703550.069000036,4006634500.0000024,r,0,0.013089969389957472
2.3000000000000043,14379811.220500005,4006634500.0000024,i,0,0
2.600000000000005,14387824.489500007,4006634500.0000024,z,0,0
2.3000000000000043,46949743.07100002,4006634500.0000024,r,0,0
2.3000000000000043,309720860.11900014,4006634500.0000024,r,0,0.02181661564992912
3.0000000000000053,15577794.936000008,4006634500.0000024,r,0,0.017453292519943295
-0.699999999999998,2627354580.0095015,4006634500.0000024,u,0,0.026179938779914945
2.800000000000005,362600422.2500002,4006634500.0000024,g,0,0.026179938779914945
1.7000000000000046,368786665.9180002,4006634500.0000024,g,0,0
2.600000000000005,52390752.722000025,4006634500.0000024,r,0,0.008726646259971648
3.600000000000006,16635546.444000008,4006634500.0000024,i,0,0.026179938779914945
2.800000000000005,89780665.87600005,4006634500.0000024,r,0,0.026179938779914945
0.7000000000000033,84632140.54350004,4006634500.0000024,y,0,0
2.7000000000000046,32333540.415000018,4006634500.0000024,r,0,0.013089969389957472
2.7000000000000046,14387824.489500007,4006634500.0000024,z,0,0
2.400000000000005,14379811.220500005,4006634500.0000024,i,0,0
2.400000000000005,46949743.07100002,4006634500.0000024,r,0,0
1.8000000000000043,72648296.75400004,4006634500.0000024,y,0,0.026179938779914945
3.100000000000005,15577794.936000008,4006634500.0000024,r,0,0.017453292519943295
2.400000000000005,309720860.11900014,4006634500.0000024,r,0,0.02181661564992912
2.9000000000000057,288237285.9300001,4006634500.0000024,g,0,0.026179938779914945
3.7000000000000064,16635546.444000008,4006634500.0000024,i,0,0.026179938779914945
2.7000000000000046,52390752.722000025,4006634500.0000024,r,0,0.008726646259971648
2.9000000000000057,89780665.87600005,4006634500.0000024,r,0,0.026179938779914945
1.8000000000000043,368786665.9180002,4006634500.0000024,g,0,0
2.800000000000005,32333540.415000018,4006634500.0000024,r,0,0.013089969389957472
2.800000000000005,14387824.489500007,4006634500.0000024,z,0,0
2.5000000000000053,14379811.220500005,4006634500.0000024,i,0,0
2.5000000000000053,46949743.07100002,4006634500.0000024,r,0,0
3.2000000000000055,15577794.936000008,4006634500.0000024,r,0,0.017453292519943295
-0.9999999999999982,3371835349.723501,4006634500.0000024,u,0,0
1.900000000000004,72648296.75400004,4006634500.0000024,y,0,0.026179938779914945
3.800000000000006,16635546.444000008,4006634500.0000024,i,0,0.026179938779914945
3.0000000000000053,89628413.76500003,4006634500.0000024,g,0,0.026179938779914945
2.5000000000000053,309720860.11900014,4006634500.0000024,r,0,0.02181661564992912
0.8000000000000034,84632140.54350004,4006634500.0000024,y,0,0
2.800000000000005,31187642.948000014,4006634500.0000024,r,0,0.008726646259971648
3.0000000000000053,89780665.87600005,4006634500.0000024,r,0,0.026179938779914945
-0.5999999999999979,2627354580.0095015,4006634500.0000024,u,0,0.026179938779914945
2.9000000000000057,32333540.415000018,4006634500.0000024,r,0,0.013089969389957472
1.900000000000004,368786665.9180002,4006634500.0000024,g,0,0
2.9000000000000057,14387824.489500007,4006634500.0000024,z,0,0
2.600000000000005,14379811.220500005,4006634500.0000024,i,0,0
3.300000000000006,15577794.936000008,4006634500.0000024,r,0,0.017453292519943295
2.600000000000005,46949743.07100002,4006634500.0000024,r,0,0
3.9000000000000057,16635546.444000008,4006634500.0000024,i,0,0.026179938779914945
3.100000000000005,89628413.76500003,4006634500.0000024,g,0,0.026179938779914945
2.600000000000005,308006020.55300015,4006634500.0000024,r,0,0.02181661564992912
2.0000000000000044,72648296.75400004,4006634500.0000024,y,0,0.026179938779914945
2.9000000000000057,14784481.305000007,4006634500.0000024,r,0,0.008726646259971648
3.100000000000005,89780665.87600005,4006634500.0000024,r,0,0.026179938779914945
3.0000000000000053,15056932.451000009,4006634500.0000024,r,0,0.013089969389957472
0.9000000000000035,84632140.54350004,4006634500.0000024,y,0,0
3.0000000000000053,14387824.489500007,4006634500.0000024,z,0,0
2.0000000000000044,368786665.9180002,4006634500.0000024,g,0,0
4.000000000000006,16635546.444000008,4006634500.0000024,i,0,0.026179938779914945
3.4000000000000057,0.0,4006634500.0000024,r,0,0.017453292519943295
3.5000000000000053,0,4006634500.0000024,r,0,0.017453292519943295
3.600000000000006,0,4006634500.0000024,r,0,0.017453292519943295
3.7000000000000064,0,4006634500.0000024,r,0,0.017453292519943295
3.800000000000006,0,4006634500.0000024,r,0,0.017453292519943295
3.9000000000000057,0,4006634500.0000024,r,0,0.017453292519943295
4.000000000000006,0,4006634500.0000024,r,0,0.017453292519943295
4.100000000000007,0,4006634500.0000024,r,0,0.017453292519943295
4.200000000000006,0,4006634500.0000024,r,0,0.017453292519943295
4.300000000000006,0,4006634500.0000024,r,0,0.017453292519943295
4.400000000000007,0,4006634500.0000024,r,0,0.017453292519943295
4.500000000000007,0,4006634500.0000024,r,0,0.017453292519943295
4.600000000000007,0,4006634500.0000024,r,0,0.017453292519943295
4.700000000000006,0,4006634500.0000024,r,0,0.017453292519943295
4.800000000000007,0,4006634500.0000024,r,0,0.017453292519943295
4.9000000000000075,0,4006634500.0000024,r,0,0.017453292519943295
5.000000000000007,0,4006634500.0000024,r,0,0.017453292519943295
5.100000000000007,0,4006634500.0000024,r,0,0.017453292519943295
5.200000000000006,0,4006634500.0000024,r,0,0.017453292519943295
5.300000000000008,0,4006634500.0000024,r,0,0.017453292519943295
5.4000000000000075,0,4006634500.0000024,r,0,0.017453292519943295
5.500000000000007,0,4006634500.0000024,r,0,0.017453292519943295
5.6000000000000085,0,4006634500.0000024,r,0,0.017453292519943295
5.700000000000008,0,4006634500.0000024,r,0,0.017453292519943295
5.800000000000008,0,4006634500.0000024,r,0,0.017453292519943295
5.9000000000000075,0,4006634500.0000024,r,0,0.017453292519943295
6.000000000000007,0,4006634500.0000024,r,0,0.017453292519943295
6.1000000000000085,0,4006634500.0000024,r,0,0.017453292519943295
6.200000000000008,0,4006634500.0000024,r,0,0.017453292519943295
6.300000000000008,0,4006634500.0000024,r,0,0.017453292519943295
6.400000000000009,0,4006634500.0000024,r,0,0.017453292519943295
6.500000000000009,0,4006634500.0000024,r,0,0.017453292519943295
6.6000000000000085,0,4006634500.0000024,r,0,0.017453292519943295
6.700000000000008,0,4006634500.0000024,r,0,0.017453292519943295
6.800000000000008,0,4006634500.0000024,r,0,0.017453292519943295
6.900000000000009,0,4006634500.0000024,r,0,0.017453292519943295
7.000000000000009,0,4006634500.0000024,r,0,0.017453292519943295
7.1000000000000085,0,4006634500.0000024,r,0,0.017453292519943295
7.20000000000001,0,4006634500.0000024,r,0,0.017453292519943295
7.30000000000001,0,4006634500.0000024,r,0,0.017453292519943295
7.400000000000009,0,4006634500.0000024,r,0,0.017453292519943295
7.500000000000009,0,4006634500.0000024,r,0,0.017453292519943295
7.6000000000000085,0,4006634500.0000024,r,0,0.017453292519943295
7.70000000000001,0,4006634500.0000024,r,0,0.017453292519943295
7.80000000000001,0,4006634500.0000024,r,0,0.017453292519943295
7.900000000000009,0,4006634500.0000024,r,0,0.017453292519943295
8.00000000000001,0,4006634500.0000024,r,0,0.017453292519943295
8.10000000000001,0,4006634500.0000024,r,0,0.017453292519943295
8.20000000000001,0,4006634500.0000024,r,0,0.017453292519943295
8.30000000000001,0,4006634500.0000024,r,0,0.017453292519943295
8.40000000000001,0,4006634500.0000024,r,0,0.017453292519943295
8.50000000000001,0,4006634500.0000024,r,0,0.017453292519943295
8.60000000000001,0,4006634500.0000024,r,0,0.017453292519943295
8.70000000000001,0,4006634500.0000024,r,0,0.017453292519943295
8.800000000000011,0,4006634500.0000024,r,0,0.017453292519943295
8.900000000000011,0,4006634500.0000024,r,0,0.017453292519943295
9.00000000000001,0,4006634500.0000024,r,0,0.017453292519943295
9.10000000000001,0,4006634500.0000024,r,0,0.017453292519943295
9.20000000000001,0,4006634500.0000024,r,0,0.017453292519943295
9.300000000000011,0,4006634500.0000024,r,0,0.017453292519943295
9.400000000000011,0,4006634500.0000024,r,0,0.017453292519943295
9.50000000000001,0,4006634500.0000024,r,0,0.017453292519943295
9.600000000000012,0,4006634500.0000024,r,0,0.017453292519943295
9.700000000000012,0,4006634500.0000024,r,0,0.017453292519943295
9.800000000000011,0,4006634500.0000024,r,0,0.017453292519943295
9.900000000000011,0,4006634500.0000024,r,0,0.017453292519943295
10.00000000000001,0,4006634500.0000024,r,0,0.017453292519943295
10.100000000000012,0,4006634500.0000024,r,0,0.017453292519943295
10.200000000000012,0,4006634500.0000024,r,0,0.017453292519943295
10.300000000000011,0,4006634500.0000024,r,0,0.017453292519943295
10.400000000000013,0,4006634500.0000024,r,0,0.017453292519943295
10.500000000000012,0,4006634500.0000024,r,0,0.017453292519943295
10.600000000000012,0,4006634500.0000024,r,0,0.017453292519943295
10.700000000000012,0,4006634500.0000024,r,0,0.017453292519943295
10.800000000000011,0,4006634500.0000024,r,0,0.017453292519943295
10.900000000000013,0,4006634500.0000024,r,0,0.017453292519943295
11.000000000000012,0,4006634500.0000024,r,0,0.017453292519943295
11.100000000000012,0,4006634500.0000024,r,0,0.017453292519943295
11.200000000000014,0,4006634500.0000024,r,0,0.017453292519943295
11.300000000000013,0,4006634500.0000024,r,0,0.017453292519943295
11.400000000000013,0,4006634500.0000024,r,0,0.017453292519943295
11.500000000000012,0,4006634500.0000024,r,0,0.017453292519943295
11.600000000000012,0,4006634500.0000024,r,0,0.017453292519943295
11.700000000000014,0,4006634500.0000024,r,0,0.017453292519943295
11.800000000000013,0,4006634500.0000024,r,0,0.017453292519943295
11.900000000000013,0,4006634500.0000024,r,0,0.017453292519943295
12.000000000000014,0,4006634500.0000024,r,0,0.017453292519943295
12.100000000000014,0,4006634500.0000024,r,0,0.017453292519943295
2.7000000000000046,14379811.220500005,4006634500.0000024,i,0,0
2.7000000000000046,32089135.710500017,4006634500.0000024,r,0,0
3.2000000000000055,89628413.76500003,4006634500.0000024,g,0,0.026179938779914945
2.7000000000000046,308006020.55300015,4006634500.0000024,r,0,0.02181661564992912
3.2000000000000055,73914393.25600004,4006634500.0000024,r,0,0.026179938779914945
3.0000000000000053,14784481.305000007,4006634500.0000024,r,0,0.008726646259971648
2.100000000000005,72648296.75400004,4006634500.0000024,y,0,0.026179938779914945
3.100000000000005,15056932.451000009,4006634500.0000024,r,0,0.013089969389957472
4.100000000000007,16635546.444000008,4006634500.0000024,i,0,0.026179938779914945
3.100000000000005,14387824.489500007,4006634500.0000024,z,0,0
-0.8999999999999981,3371835349.723501,4006634500.0000024,u,0,0
-0.4999999999999978,2534448739.223501,4006634500.0000024,u,0,0.026179938779914945
2.800000000000005,14379811.220500005,4006634500.0000024,i,0,0
2.100000000000005,368786665.9180002,4006634500.0000024,g,0,0
3.300000000000006,89628413.76500003,4006634500.0000024,g,0,0.026179938779914945
2.800000000000005,32089135.710500017,4006634500.0000024,r,0,0
1.0000000000000036,84632140.54350004,4006634500.0000024,y,0,0
2.800000000000005,308006020.55300015,4006634500.0000024,r,0,0.02181661564992912
3.300000000000006,73914393.25600004,4006634500.0000024,r,0,0.026179938779914945
3.100000000000005,14784481.305000007,4006634500.0000024,r,0,0.008726646259971648
3.2000000000000055,15056932.451000009,4006634500.0000024,r,0,0.013089969389957472
4.200000000000006,0.0,4006634500.0000024,i,0,0.026179938779914945
4.300000000000006,0,4006634500.0000024,i,0,0.026179938779914945
4.400000000000007,0,4006634500.0000024,i,0,0.026179938779914945
4.500000000000007,0,4006634500.0000024,i,0,0.026179938779914945
4.600000000000007,0,4006634500.0000024,i,0,0.026179938779914945
4.700000000000006,0,4006634500.0000024,i,0,0.026179938779914945
4.800000000000007,0,4006634500.0000024,i,0,0.026179938779914945
4.9000000000000075,0,4006634500.0000024,i,0,0.026179938779914945
5.000000000000007,0,4006634500.0000024,i,0,0.026179938779914945
5.100000000000007,0,4006634500.0000024,i,0,0.026179938779914945
5.200000000000006,0,4006634500.0000024,i,0,0.026179938779914945
5.300000000000008,0,4006634500.0000024,i,0,0.026179938779914945
5.4000000000000075,0,4006634500.0000024,i,0,0.026179938779914945
5.500000000000007,0,4006634500.0000024,i,0,0.026179938779914945
5.6000000000000085,0,4006634500.0000024,i,0,0.026179938779914945
5.700000000000008,0,4006634500.0000024,i,0,0.026179938779914945
5.800000000000008,0,4006634500.0000024,i,0,0.026179938779914945
5.9000000000000075,0,4006634500.0000024,i,0,0.026179938779914945
6.000000000000007,0,4006634500.0000024,i,0,0.026179938779914945
6.1000000000000085,0,4006634500.0000024,i,0,0.026179938779914945
6.200000000000008,0,4006634500.0000024,i,0,0.026179938779914945
6.300000000000008,0,4006634500.0000024,i,0,0.026179938779914945
6.400000000000009,0,4006634500.0000024,i,0,0.026179938779914945
6.500000000000009,0,4006634500.0000024,i,0,0.026179938779914945
6.6000000000000085,0,4006634500.0000024,i,0,0.026179938779914945
6.700000000000008,0,4006634500.0000024,i,0,0.026179938779914945
6.800000000000008,0,4006634500.0000024,i,0,0.026179938779914945
6.900000000000009,0,4006634500.0000024,i,0,0.026179938779914945
7.000000000000009,0,4006634500.0000024,i,0,0.026179938779914945
7.1000000000000085,0,4006634500.0000024,i,0,0.026179938779914945
7.20000000000001,0,4006634500.0000024,i,0,0.026179938779914945
7.30000000000001,0,4006634500.0000024,i,0,0.026179938779914945
7.400000000000009,0,4006634500.0000024,i,0,0.026179938779914945
7.500000000000009,0,4006634500.0000024,i,0,0.026179938779914945
7.6000000000000085,0,4006634500.0000024,i,0,0.026179938779914945
7.70000000000001,0,4006634500.0000024,i,0,0.026179938779914945
7.80000000000001,0,4006634500.0000024,i,0,0.026179938779914945
7.900000000000009,0,4006634500.0000024,i,0,0.026179938779914945
8.00000000000001,0,4006634500.0000024,i,0,0.026179938779914945
8.10000000000001,0,4006634500.0000024,i,0,0.026179938779914945
8.20000000000001,0,4006634500.0000024,i,0,0.026179938779914945
8.30000000000001,0,4006634500.0000024,i,0,0.026179938779914945
8.40000000000001,0,4006634500.0000024,i,0,0.026179938779914945
8.50000000000001,0,4006634500.0000024,i,0,0.026179938779914945
8.60000000000001,0,4006634500.0000024,i,0,0.026179938779914945
8.70000000000001,0,4006634500.0000024,i,0,0.026179938779914945
8.800000000000011,0,4006634500.0000024,i,0,0.026179938779914945
8.900000000000011,0,4006634500.0000024,i,0,0.026179938779914945
9.00000000000001,0,4006634500.0000024,i,0,0.026179938779914945
9.10000000000001,0,4006634500.0000024,i,0,0.026179938779914945
9.20000000000001,0,4006634500.0000024,i,0,0.026179938779914945
9.300000000000011,0,4006634500.0000024,i,0,0.026179938779914945
9.400000000000011,0,4006634500.0000024,i,0,0.026179938779914945
9.50000000000001,0,4006634500.0000024,i,0,0.026179938779914945
9.600000000000012,0,4006634500.0000024,i,0,0.026179938779914945
9.700000000000012,0,4006634500.0000024,i,0,0.026179938779914945
9.800000000000011,0,4006634500.0000024,i,0,0.026179938779914945
9.900000000000011,0,4006634500.0000024,i,0,0.026179938779914945
10.00000000000001,0,4006634500.0000024,i,0,0.026179938779914945
10.100000000000012,0,4006634500.0000024,i,0,0.026179938779914945
10.200000000000012,0,4006634500.0000024,i,0,0.026179938779914945
10.300000000000011,0,4006634500.0000024,i,0,0.026179938779914945
10.400000000000013,0,4006634500.0000024,i,0,0.026179938779914945
10.500000000000012,0,4006634500.0000024,i,0,0.026179938779914945
10.600000000000012,0,4006634500.0000024,i,0,0.026179938779914945
10.700000000000012,0,4006634500.0000024,i,0,0.026179938779914945
10.800000000000011,0,4006634500.0000024,i,0,0.026179938779914945
10.900000000000013,0,4006634500.0000024,i,0,0.026179938779914945
11.000000000000012,0,4006634500.0000024,i,0,0.026179938779914945
11.100000000000012,0,4006634500.0000024,i,0,0.026179938779914945
11.200000000000014,0,4006634500.0000024,i,0,0.026179938779914945
11.300000000000013,0,4006634500.0000024,i,0,0.026179938779914945
11.400000000000013,0,4006634500.0000024,i,0,0.026179938779914945
11.500000000000012,0,4006634500.0000024,i,0,0.026179938779914945
11.600000000000012,0,4006634500.0000024,i,0,0.026179938779914945
11.700000000000014,0,4006634500.0000024,i,0,0.026179938779914945
11.800000000000013,0,4006634500.0000024,i,0,0.026179938779914945
11.900000000000013,0,4006634500.0000024,i,0,0.026179938779914945
12.000000000000014,0,4006634500.0000024,i,0,0.026179938779914945
12.100000000000014,0,4006634500.0000024,i,0,0.026179938779914945
2.2000000000000046,72648296.75400004,4006634500.0000024,y,0,0.026179938779914945
3.2000000000000055,14387824.489500007,4006634500.0000024,z,0,0
3.4000000000000057,89628413.76500003,4006634500.0000024,g,0,0.026179938779914945
2.9000000000000057,14379811.220500005,4006634500.0000024,i,0,0
2.9000000000000057,14399844.393000007,4006634500.0000024,r,0,0
2.2000000000000046,368786665.9180002,4006634500.0000024,g,0,0
3.4000000000000057,73914393.25600004,4006634500.0000024,r,0,0.026179938779914945
2.9000000000000057,308006020.55300015,4006634500.0000024,r,0,0.02181661564992912
3.2000000000000055,14784481.305000007,4006634500.0000024,r,0,0.008726646259971648
3.300000000000006,15056932.451000009,4006634500.0000024,r,0,0.013089969389957472
3.300000000000006,14387824.489500007,4006634500.0000024,z,0,0
1.1000000000000032,84632140.54350004,4006634500.0000024,y,0,0
2.3000000000000043,72648296.75400004,4006634500.0000024,y,0,0.026179938779914945
3.5000000000000053,89628413.76500003,4006634500.0000024,g,0,0.026179938779914945
3.0000000000000053,14379811.220500005,4006634500.0000024,i,0,0
3.0000000000000053,14399844.393000007,4006634500.0000024,r,0,0
-0.3999999999999977,2530934920.7670016,4006634500.0000024,u,0,0.026179938779914945
3.5000000000000053,73914393.25600004,4006634500.0000024,r,0,0.026179938779914945
3.0000000000000053,94228030.17100005,4006634500.0000024,r,0,0.02181661564992912
3.300000000000006,14784481.305000007,4006634500.0000024,r,0,0.008726646259971648
2.3000000000000043,345892756.38500017,4006634500.0000024,g,0,0
